采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
509,10.14,96,0.36,0.37,0.37,11.4,10.9,11.3,10.39,-7.9,0.0,0.06,0.5,208.5,6.1,194,1,1,282,686,337,0,354,10.43,453.9,318,31.4,31.5,0,3.0,0,1634.8,0,16.18,11.7,34.6,33.3,37.4,35.5,37.6,35.6,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,54,530,5.2,0,0,0,1,0
510,10.16,168,0.36,0.37,0.37,11.6,10.9,11.1,10.39,-13.3,0.0,0.04,0.5,208.0,5.7,194,1,1,285,686,340,0,355,10.44,457.8,319,31.7,31.9,0,3.0,0,1634.8,0,16.18,11.7,34.6,33.3,37.4,35.5,37.6,35.6,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
511,10.13,240,0.36,0.37,0.37,11.4,10.8,11.2,10.4,-14.4,-0.01,0.06,0.5,208.0,5.8,195,1,1,284,686,338,2,352,10.44,458.9,318,31.8,32.0,0,3.0,0,1634.8,0,16.18,11.7,34.6,33.3,37.4,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
512,10.15,304,0.36,0.37,0.37,11.0,11.2,11.2,10.35,-17.7,-0.01,0.06,0.5,208.1,6.7,195,1,1,284,686,338,1,349,10.41,456.5,313,31.5,31.6,0,3.0,0,1634.8,0,16.18,11.7,34.6,33.3,37.4,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,520,5.3,0,0,0,1,0
513,10.07,16,0.36,0.37,0.37,11.0,11.3,11.2,10.29,-19.3,0.07,0.02,0.5,208.3,6.0,196,1,1,282,686,336,1,349,10.43,453.6,315,31.9,32.0,0,2.9,0,1634.8,0,16.18,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
514,10.09,88,0.36,0.37,0.37,11.3,11.2,11.3,10.22,-18.9,-0.06,0.09,0.5,208.0,5.9,196,1,1,284,686,338,-2,351,10.4,453.6,315,31.3,31.7,0,3.0,0,1634.8,0,16.18,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
515,10.12,160,0.36,0.37,0.37,11.4,10.9,11.2,10.36,-17.4,0.04,0.04,0.5,208.5,5.9,196,1,1,284,686,339,0,354,10.4,454.4,316,31.5,31.6,0,3.0,0,1634.8,0,16.18,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.3,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
516,9.94,232,0.36,0.37,0.37,11.6,10.8,11.1,10.34,-17.8,0.0,0.04,0.5,208.0,5.6,197,1,1,286,686,341,0,355,10.41,456.1,317,32.1,32.1,0,3.0,0,1634.8,0,16.18,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.3,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
517,10.13,304,0.36,0.37,0.37,11.3,10.8,11.2,10.3,-18.3,0.0,0.06,0.5,208.1,6.2,197,1,1,286,686,341,-1,357,10.42,456.3,316,32.0,32.0,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.3,35.5,37.6,35.7,31.3,31.6,58.0,58.5,34,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
518,10.08,16,0.36,0.37,0.37,11.0,11.2,11.2,10.25,-18.3,-0.01,0.05,0.5,208.1,4.7,197,1,1,284,686,338,0,353,10.42,454.1,313,31.8,31.9,0,2.9,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
519,10.07,88,0.36,0.37,0.37,11.1,11.4,11.2,10.26,-18.9,0.06,0.04,0.5,208.2,5.7,198,1,1,282,686,336,1,350,10.41,451.7,312,31.9,32.1,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.4,35.5,37.6,35.7,31.1,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
520,10.1,160,0.36,0.37,0.37,11.2,11.2,11.3,10.18,-18.2,-0.08,0.09,0.5,208.1,5.3,198,1,1,280,686,334,0,350,10.42,448.9,310,31.6,31.7,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.4,35.5,37.6,35.7,31.1,31.6,58.0,58.5,34,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
521,10.09,240,0.36,0.37,0.37,11.4,11.0,11.2,10.35,-18.6,0.05,0.01,0.5,208.0,5.8,198,1,1,278,686,333,0,348,10.38,448.5,314,31.7,31.8,0,2.9,0,1580.2,0,16.1,11.7,34.7,33.3,37.4,35.5,37.6,35.7,31.1,31.6,58.0,58.5,34,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
522,9.92,312,0.36,0.37,0.37,11.6,10.8,11.1,10.38,-16.8,0.0,0.06,0.5,208.0,5.2,198,1,1,281,686,335,-1,350,10.38,451.6,315,31.6,31.8,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.1,31.6,58.0,58.5,33,40,19.1,22.8,34,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
523,10.11,24,0.36,0.37,0.37,11.2,10.8,11.2,10.28,-15.0,-0.01,0.06,0.5,207.8,6.0,198,1,1,283,686,337,-1,351,10.39,454.3,317,31.7,31.8,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.7,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
524,10.06,96,0.36,0.37,0.37,10.9,11.1,11.2,10.29,-13.4,0.0,0.04,0.5,208.2,5.2,198,1,1,282,686,336,1,347,10.38,455.1,313,31.7,31.8,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.3,35.5,37.6,35.7,31.1,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
525,10.03,168,0.36,0.37,0.37,11.1,11.4,11.2,10.17,-12.3,0.05,0.04,0.5,208.4,5.5,198,1,1,278,686,331,1,343,10.36,450.7,311,31.7,31.7,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.4,35.5,37.6,35.7,31.1,31.5,58.0,58.6,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
526,10.05,240,0.36,0.37,0.37,11.3,11.1,11.3,10.29,-11.3,-0.07,0.06,0.5,208.2,5.6,197,1,1,281,686,335,0,346,10.36,449.5,312,31.8,32.0,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.4,35.5,37.6,35.7,31.0,31.5,58.0,58.6,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
527,10.08,312,0.36,0.37,0.37,11.4,10.9,11.1,10.26,-13.4,0.06,0.01,0.5,208.1,5.9,198,1,1,280,686,334,2,344,10.34,447.8,312,31.8,31.9,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.4,35.5,37.5,35.7,31.0,31.5,58.0,58.6,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
528,9.9,24,0.36,0.37,0.37,11.6,10.8,11.1,10.31,-11.3,0.0,0.08,0.5,207.9,5.6,198,1,1,280,686,334,1,348,10.36,451.6,314,32.1,32.1,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.4,35.5,37.5,35.7,31.1,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
529,10.08,96,0.36,0.37,0.37,11.3,10.8,11.2,10.29,-9.1,0.0,0.04,0.5,207.9,5.8,197,1,1,280,686,333,1,346,10.35,450.8,312,32.0,32.2,0,3.0,0,1580.2,0,16.1,11.7,34.6,33.3,37.4,35.5,37.5,35.7,31.3,31.6,58.0,58.5,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
530,10.06,168,0.36,0.37,0.37,10.9,11.2,11.1,10.26,-7.3,0.0,0.04,0.5,207.9,5.2,197,1,1,278,686,333,0,345,10.33,450.1,312,31.8,32.0,0,3.0,0,1580.2,0,16.1,11.8,34.7,33.3,37.3,35.5,37.6,35.6,31.3,31.6,58.0,58.5,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.3,0,0,0,1,0
531,10.02,232,0.36,0.37,0.37,11.1,11.3,11.2,10.18,-7.0,0.05,0.06,0.5,208.1,5.6,197,1,1,278,686,331,2,343,10.32,449.0,310,32.2,32.2,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.6,31.3,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
532,10.02,304,0.36,0.37,0.37,11.3,11.1,11.3,10.26,-6.1,-0.08,0.04,0.5,207.9,4.6,197,1,1,277,686,330,2,343,10.32,447.6,311,32.1,32.0,0,2.9,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.6,31.2,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.3,0,0,0,1,0
533,9.84,16,0.36,0.37,0.37,11.4,11.0,11.1,10.32,-6.7,0.08,0.0,0.5,208.0,5.6,197,1,1,276,686,329,1,340,10.31,445.7,308,31.9,32.0,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.5,37.6,35.6,31.2,31.6,58.0,58.5,32,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
534,9.86,88,0.36,0.37,0.37,11.6,10.8,11.1,10.3,-6.0,-0.02,0.1,0.5,207.9,5.5,196,1,1,277,686,330,0,340,10.32,443.7,310,31.9,32.0,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.2,31.6,58.0,58.5,33,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.2,0,0,0,1,0
535,10.05,160,0.36,0.37,0.37,11.2,10.8,11.2,10.28,-6.1,0.02,0.01,0.5,208.0,5.5,196,1,1,278,686,332,1,345,10.31,447.2,313,32.1,32.1,0,2.9,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.4,37.5,35.7,31.2,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
536,10.01,232,0.36,0.37,0.37,10.9,11.2,11.1,10.26,-5.0,0.0,0.04,0.5,208.1,5.7,196,1,1,277,686,330,0,344,10.3,449.3,312,32.2,32.3,0,2.9,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.2,31.6,58.0,58.5,34,40,19.1,22.8,34,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
537,9.98,304,0.36,0.37,0.37,11.0,11.4,11.2,10.16,-5.0,0.05,0.08,0.5,208.3,5.8,196,1,1,277,686,330,1,344,10.3,449.7,311,31.9,31.9,0,3.0,0,1580.2,0,16.1,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.2,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
538,10.03,16,0.36,0.37,0.37,11.3,11.1,11.3,10.23,-3.6,-0.07,0.03,0.5,208.1,5.7,196,1,1,273,685,325,2,340,10.3,446.4,307,32.1,32.2,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.1,31.5,58.0,58.5,33,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,530,5.3,0,0,0,1,0
539,10.03,88,0.36,0.37,0.37,11.4,10.9,11.2,10.25,-2.9,0.07,0.01,0.5,207.9,5.8,195,1,1,274,685,327,1,344,10.29,444.8,310,32.1,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.1,31.5,58.0,58.5,34,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.3,0,0,0,1,0
540,10.05,160,0.36,0.37,0.37,11.5,10.8,11.1,10.28,-3.2,-0.01,0.11,0.5,208.4,6.0,195,1,1,274,685,326,2,343,10.3,445.1,309,32.2,32.2,0,2.9,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.7,31.1,31.5,58.0,58.6,33,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
541,10.01,232,0.36,0.37,0.37,11.3,10.8,11.1,10.26,-3.5,0.0,0.01,0.5,207.9,6.0,195,1,1,278,686,331,0,346,10.3,447.7,312,32.2,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.8,33.3,37.3,35.4,37.5,35.7,31.0,31.5,58.0,58.5,34,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
542,9.97,304,0.36,0.37,0.37,10.9,11.2,11.2,10.21,-4.6,0.01,0.04,0.5,208.1,5.9,195,1,1,274,686,327,1,342,10.29,445.8,308,31.9,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.8,33.3,37.3,35.4,37.5,35.7,31.1,31.5,58.0,58.5,32,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
543,9.98,16,0.36,0.37,0.37,11.0,11.3,11.2,10.19,-4.4,0.03,0.08,0.5,208.1,5.7,195,1,1,276,686,329,1,341,10.29,444.8,308,31.8,32.1,0,2.9,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.7,31.1,31.5,58.0,58.5,34,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,520,5.2,0,0,0,1,0
544,9.99,88,0.36,0.37,0.37,11.3,11.1,11.3,10.24,-3.6,-0.06,0.02,0.5,207.9,4.8,195,1,1,271,686,323,0,335,10.28,442.2,306,32.3,32.2,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.7,31.2,31.5,58.0,58.5,34,40,19.1,22.8,35,34,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
545,10.01,160,0.36,0.37,0.37,11.4,11.0,11.1,10.3,-3.3,0.08,0.03,0.5,208.0,5.6,195,1,1,274,686,326,0,340,10.28,442.3,309,31.9,32.0,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.7,31.2,31.5,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.3,0,0,0,1,0
546,10.01,232,0.36,0.37,0.37,11.5,10.8,11.1,10.27,-2.0,-0.02,0.08,0.5,208.0,5.9,195,1,1,274,686,327,0,342,10.28,444.6,309,31.9,32.0,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.2,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.3,0,0,0,1,0
547,9.83,304,0.36,0.37,0.37,11.3,10.8,11.1,10.2,-1.8,0.0,-0.01,0.5,208.2,5.6,194,1,1,274,686,327,1,342,10.28,444.1,309,32.1,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.1,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
548,9.99,16,0.36,0.37,0.37,10.9,11.3,11.1,10.16,-6.0,0.01,0.08,0.5,208.0,5.8,195,1,1,274,686,327,1,342,10.27,444.9,309,32.0,32.2,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.1,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,41,44,41,40,40,41,44.91,44.93,44.88,54,530,5.2,0,0,0,1,0
549,9.98,88,0.36,0.37,0.37,11.1,11.3,11.2,10.21,-7.2,0.04,0.06,0.5,208.0,5.7,195,1,1,273,686,326,0,339,10.27,443.8,307,32.2,32.2,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.2,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,53,530,5.2,0,0,0,1,0
550,9.99,160,0.36,0.37,0.37,11.2,11.0,11.3,10.14,-5.8,-0.05,0.01,0.5,207.9,5.4,195,1,1,273,686,325,1,337,10.29,443.0,307,32.0,32.1,0,2.9,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.2,31.5,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
551,10.01,232,0.36,0.37,0.37,11.4,11.0,11.1,10.3,-4.9,0.07,0.04,0.5,208.2,5.8,195,1,1,270,686,322,0,335,10.29,441.5,306,32.0,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.5,35.6,31.3,31.5,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.3,0,0,0,1,0
552,10.06,296,0.36,0.37,0.37,11.5,10.8,11.1,10.29,-6.2,-0.02,0.05,0.5,207.9,6.3,195,1,1,276,686,329,1,342,10.3,441.9,311,32.6,32.5,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.3,31.5,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.3,0,0,0,1,0
553,10.0,8,0.36,0.37,0.37,11.2,10.8,11.1,10.21,-5.9,0.02,-0.03,0.5,207.8,5.7,194,1,1,275,685,328,0,342,10.3,444.6,309,32.1,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.7,33.3,37.3,35.4,37.6,35.6,31.2,31.5,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,530,5.2,0,0,0,1,0
554,9.61,80,0.36,0.37,0.37,10.9,11.3,11.1,10.15,-6.9,0.0,0.09,0.5,208.2,5.9,195,1,1,274,685,327,-2,341,10.3,444.6,309,32.1,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.6,33.3,37.3,35.4,37.6,35.6,31.2,31.5,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,53,530,5.2,0,0,0,1,0
555,9.99,152,0.36,0.37,0.37,11.1,11.3,11.2,10.2,-7.0,0.04,0.04,0.5,208.1,5.8,195,1,1,272,686,324,0,338,10.3,442.8,306,32.1,32.2,0,3.0,0,1540.0,0,16.04,11.7,34.6,33.3,37.3,35.4,37.5,35.6,31.1,31.4,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,530,5.2,0,0,0,1,0
556,10.04,232,0.36,0.37,0.37,11.2,11.1,11.3,10.19,-5.0,-0.05,0.0,0.5,208.1,6.1,194,1,1,275,686,328,-2,346,10.34,441.8,308,32.0,32.1,0,3.0,0,1540.0,0,16.04,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.1,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.89,53,520,5.2,0,0,0,1,0
557,10.03,304,0.36,0.37,0.37,11.4,10.9,11.1,10.3,-3.7,0.07,0.05,0.5,207.8,5.6,194,1,1,276,686,329,1,348,10.34,444.0,310,32.1,32.1,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.1,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,52,520,5.3,0,0,0,1,0
558,10.08,16,0.36,0.37,0.37,11.5,10.8,11.1,10.29,-3.6,-0.03,0.04,0.5,208.0,5.5,194,1,1,277,686,330,-3,348,10.33,445.7,311,32.0,32.1,0,2.9,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,520,5.3,0,0,0,1,0
559,10.03,88,0.36,0.37,0.37,11.0,10.9,11.1,10.29,-3.3,0.02,-0.02,0.5,208.0,5.7,194,1,1,277,685,330,-1,348,10.33,447.9,311,32.2,32.3,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,54,520,5.3,0,0,0,1,0
560,9.84,160,0.36,0.37,0.37,10.9,11.3,11.1,10.28,-4.3,0.0,0.09,0.5,207.8,6.2,194,1,1,278,685,331,1,349,10.35,447.7,311,32.4,32.5,0,2.9,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,54,520,5.2,0,0,0,1,0
561,10.0,232,0.36,0.37,0.37,11.1,11.3,11.2,10.2,-5.7,0.04,-0.01,0.5,207.8,5.9,194,1,1,277,686,330,0,346,10.36,446.4,310,32.1,32.2,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
562,9.66,304,0.36,0.37,0.37,11.2,11.1,11.3,10.31,-7.5,-0.05,0.02,0.5,208.0,6.1,194,1,1,278,686,332,1,349,10.36,446.2,312,32.1,32.2,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.1,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.93,44.88,53,530,5.2,0,0,0,1,0
563,10.07,16,0.36,0.37,0.37,11.4,11.0,11.1,10.3,-7.8,0.05,0.06,0.5,208.0,5.5,194,1,1,278,686,331,1,346,10.38,446.1,310,32.2,32.3,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.1,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.88,52,520,5.2,0,0,0,1,0
564,10.11,88,0.36,0.37,0.37,11.5,10.8,11.0,10.31,-5.6,0.0,0.03,0.5,208.0,5.6,194,1,1,280,686,333,-2,352,10.4,448.4,315,32.4,32.4,0,2.9,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,53,520,5.3,0,0,0,1,0
565,10.09,160,0.36,0.37,0.37,11.1,10.8,11.1,10.29,-4.3,0.01,0.0,0.5,208.4,5.6,194,1,1,283,686,337,0,352,10.38,451.9,315,32.3,32.3,0,2.9,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,33,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.3,0,0,0,1,0
566,10.07,232,0.36,0.37,0.37,10.9,11.3,11.1,10.31,-4.6,0.0,0.08,0.5,207.9,5.8,194,1,1,282,685,336,-2,355,10.41,453.7,315,32.6,32.6,0,3.0,0,1510.2,0,15.99,11.7,34.6,33.2,37.3,35.4,37.5,35.6,31.2,31.4,58.0,58.5,34,40,19.1,22.8,35,35,33,0.5,26,26,25,40,44,41,40,40,41,44.91,44.94,44.89,54,520,5.3,0,0,0,1,0
