采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,叶片1超级电容电压,叶片2超级电容电压,叶片3超级电容电压,驱动1晶闸管温度,驱动2晶闸管温度,驱动3晶闸管温度,驱动1输出扭矩,驱动2输出扭矩,驱动3输出扭矩,变频器电网侧Cosphi,电网频率误差
521,8.07,248.0,0.32,0.34,0.32,10.8,11.6,10.8,0.0,-12.9,0.14,0.09,0.7,204.7,3.7,257.0,1.0,3.0,137.0,696.0,166.0,-1.0,174.0,8.22,296.7,200.0,31.1,25.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.6,17.4,49.5,50.3,15.0,24.0,12.5,18.8,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,410.0,3.9,0.0,0.0,0.0,1.0,0.0
522,7.98,320.0,0.32,0.34,0.32,10.8,11.1,11.0,0.0,-12.6,0.02,0.07,0.7,204.8,4.2,258.0,1.0,3.0,136.0,696.0,165.0,0.0,174.0,8.21,293.0,200.0,31.3,25.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.4,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,40.0,400.0,3.9,0.0,0.0,0.0,1.0,0.0
523,8.05,32.0,0.32,0.34,0.32,10.7,10.8,11.0,0.0,-10.0,-0.03,0.07,0.7,204.7,4.4,257.0,1.0,3.0,136.0,695.0,165.0,-2.0,175.0,8.22,291.7,200.0,31.5,25.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
524,8.0,104.0,0.32,0.34,0.32,10.8,10.8,10.8,0.0,-8.6,0.13,0.09,0.7,204.8,4.6,257.0,1.0,3.0,133.0,697.0,162.0,-3.0,174.0,8.21,291.1,199.0,31.3,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,45.0,44.85,45.04,42.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
525,8.19,176.0,0.32,0.34,0.32,11.3,10.8,10.6,0.0,-6.8,-0.03,0.05,0.7,205.0,4.3,257.0,1.0,3.0,137.0,695.0,166.0,-3.0,178.0,8.21,290.8,204.0,31.4,25.5,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
526,8.12,248.0,0.32,0.34,0.32,11.5,10.8,10.5,0.0,-7.8,0.01,0.07,0.7,204.7,3.8,258.0,1.0,3.0,137.0,696.0,167.0,-3.0,182.0,8.21,295.8,206.0,31.3,25.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
527,8.08,320.0,0.32,0.34,0.32,11.2,11.0,10.5,0.0,-7.0,0.12,0.1,0.7,204.8,4.4,258.0,1.0,3.0,137.0,695.0,166.0,-5.0,182.0,8.2,297.4,205.0,31.4,25.6,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.84,45.03,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
528,8.1,32.0,0.32,0.34,0.32,10.8,11.6,10.6,0.0,-10.3,-0.01,0.05,0.7,204.6,4.3,258.0,1.0,3.0,141.0,696.0,171.0,-2.0,183.0,8.23,297.0,201.0,31.3,25.7,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.5,15.7,18.0,15.6,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.03,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
529,8.0,104.0,0.32,0.34,0.32,10.8,11.3,11.0,0.0,-12.0,0.03,0.08,0.7,204.5,5.0,259.0,1.0,3.0,137.0,696.0,167.0,-3.0,182.0,8.23,292.6,199.0,31.2,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
530,8.02,176.0,0.32,0.34,0.32,10.8,10.8,11.2,0.0,-10.0,0.03,0.07,0.7,204.7,4.7,259.0,1.0,3.0,139.0,696.0,169.0,-3.0,182.0,8.24,290.9,199.0,31.2,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
531,8.01,240.0,0.32,0.34,0.32,10.8,10.8,10.9,0.01,-12.2,0.03,0.07,0.7,204.7,4.5,259.0,1.0,3.0,139.0,697.0,168.0,-3.0,181.0,8.25,289.0,198.0,31.5,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
532,8.14,312.0,0.32,0.34,0.32,11.0,10.8,10.7,0.0,-11.8,0.03,0.08,0.7,204.8,4.6,259.0,1.0,3.0,139.0,697.0,169.0,0.0,179.0,8.26,288.4,200.0,31.4,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
533,8.18,24.0,0.32,0.34,0.32,11.5,10.8,10.6,0.0,-8.4,0.05,0.07,0.7,204.5,4.0,259.0,1.0,3.0,144.0,697.0,175.0,0.0,184.0,8.27,292.8,206.0,31.1,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,42.0,390.0,3.9,0.0,0.0,0.0,1.0,0.0
534,8.15,96.0,0.32,0.34,0.32,11.4,10.8,10.5,0.0,-8.2,0.0,0.07,0.7,204.5,4.2,259.0,1.0,3.0,146.0,697.0,177.0,-1.0,186.0,8.27,297.6,207.0,31.3,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
535,8.12,168.0,0.32,0.34,0.32,10.9,11.3,10.6,0.0,-8.1,0.03,0.09,0.7,204.6,4.0,259.0,1.0,3.0,145.0,696.0,176.0,-1.0,187.0,8.27,300.3,207.0,31.3,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
536,8.11,240.0,0.32,0.34,0.32,10.7,11.6,10.8,0.0,-6.9,0.07,0.07,0.7,204.5,3.7,259.0,1.0,3.0,143.0,697.0,174.0,-2.0,183.0,8.26,298.3,203.0,31.4,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
537,8.02,312.0,0.32,0.34,0.32,10.8,11.1,11.1,0.0,-6.3,-0.01,0.07,0.7,204.5,4.1,259.0,1.0,3.0,143.0,695.0,174.0,-3.0,184.0,8.26,295.9,203.0,31.5,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.4,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
538,8.1,24.0,0.32,0.34,0.32,10.8,10.8,11.0,0.0,-6.9,0.03,0.08,0.7,204.5,3.8,259.0,1.0,3.0,143.0,695.0,173.0,-5.0,183.0,8.27,295.1,201.0,31.4,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.4,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,40.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
539,8.1,96.0,0.32,0.34,0.32,10.8,10.8,10.8,0.0,-8.7,0.05,0.07,0.7,204.5,4.3,260.0,1.0,3.0,142.0,696.0,172.0,-4.0,181.0,8.27,293.0,201.0,31.4,25.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.4,16.3,16.6,15.7,18.0,15.5,17.3,49.5,50.3,16.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
540,8.2,176.0,0.32,0.34,0.32,11.4,10.8,10.7,0.0,-8.0,0.02,0.07,0.7,205.0,4.2,260.0,1.0,3.0,140.0,697.0,170.0,0.0,179.0,8.27,293.5,206.0,31.3,25.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.3,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,42.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
541,8.22,248.0,0.32,0.34,0.32,11.6,10.8,10.6,0.0,-7.6,0.05,0.08,0.7,204.5,4.7,259.0,1.0,3.0,142.0,697.0,172.0,-3.0,181.0,8.26,299.0,209.0,31.6,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.5,50.3,15.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
542,8.12,320.0,0.32,0.34,0.32,11.3,11.0,10.6,0.0,-6.2,0.03,0.07,0.7,204.8,4.6,259.0,1.0,3.0,142.0,697.0,172.0,0.0,179.0,8.25,302.3,208.0,31.6,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.5,50.3,17.0,24.0,12.5,18.7,28.0,29.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
543,8.1,32.0,0.32,0.34,0.32,10.8,11.6,10.6,0.0,-4.8,0.01,0.07,0.7,204.8,4.0,259.0,1.0,3.0,139.0,696.0,169.0,0.0,176.0,8.26,300.1,202.0,31.5,25.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.5,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
544,8.04,104.0,0.32,0.34,0.32,10.8,11.3,10.9,0.0,-4.6,0.05,0.08,0.7,204.4,4.3,259.0,1.0,3.0,139.0,696.0,169.0,2.0,176.0,8.26,295.3,202.0,31.6,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.3,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
545,8.01,176.0,0.32,0.34,0.32,10.8,10.8,11.1,0.0,-3.7,0.05,0.07,0.7,204.8,4.1,259.0,1.0,3.0,139.0,696.0,168.0,1.0,173.0,8.26,294.4,201.0,31.4,25.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
546,8.11,248.0,0.32,0.34,0.32,10.8,10.8,10.9,0.0,-3.7,0.02,0.07,0.7,204.6,4.4,259.0,1.0,3.0,138.0,695.0,167.0,0.0,175.0,8.26,292.6,201.0,31.6,25.8,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,33.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
547,8.22,320.0,0.32,0.34,0.32,11.1,10.8,10.8,0.0,-4.2,0.02,0.09,0.7,204.5,4.3,259.0,1.0,3.0,139.0,696.0,169.0,2.0,175.0,8.26,292.0,202.0,31.5,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,17.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
548,8.18,32.0,0.32,0.34,0.32,11.5,10.8,10.6,0.0,-1.2,0.03,0.07,0.7,204.6,3.8,259.0,1.0,3.0,143.0,696.0,174.0,1.0,182.0,8.26,296.1,209.0,31.5,25.9,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,42.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
549,8.15,96.0,0.32,0.34,0.32,11.4,10.9,10.5,0.0,-0.3,0.03,0.08,0.7,204.8,3.9,258.0,1.0,3.0,145.0,696.0,176.0,2.0,182.0,8.24,301.7,209.0,31.5,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
550,8.06,168.0,0.32,0.34,0.32,10.9,11.3,10.5,0.0,0.2,0.03,0.08,0.7,204.7,3.8,258.0,1.0,3.0,142.0,696.0,172.0,2.0,182.0,8.24,302.4,206.0,31.7,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.1,0.0,0.0,0.0,1.0,0.0
551,8.04,240.0,0.32,0.34,0.32,10.7,11.6,10.8,0.0,0.8,0.05,0.07,0.7,205.0,3.7,258.0,1.0,3.0,137.0,696.0,167.0,4.0,174.0,8.2,298.3,201.0,31.6,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
552,7.99,312.0,0.32,0.34,0.32,10.7,11.0,11.1,0.0,-0.7,-0.01,0.09,0.7,204.8,4.2,258.0,1.0,3.0,137.0,696.0,166.0,2.0,174.0,8.19,294.4,200.0,31.4,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
553,8.0,24.0,0.32,0.34,0.32,10.8,10.8,11.1,0.0,-1.2,0.03,0.07,0.7,204.7,3.7,258.0,1.0,3.0,135.0,696.0,164.0,2.0,174.0,8.2,292.0,199.0,31.6,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.84,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
554,7.97,96.0,0.32,0.34,0.32,10.9,10.8,10.8,0.0,0.9,0.05,0.07,0.7,204.7,4.4,258.0,1.0,3.0,135.0,697.0,164.0,1.0,174.0,8.19,289.9,197.0,31.5,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,17.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
555,8.15,168.0,0.32,0.34,0.32,11.4,10.8,10.6,0.0,0.2,0.0,0.08,0.7,204.7,4.3,258.0,1.0,3.0,139.0,695.0,168.0,2.0,181.0,8.2,289.4,202.0,31.6,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,14.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
556,8.12,240.0,0.32,0.34,0.32,11.5,10.7,10.5,0.0,-0.8,0.07,0.07,0.7,204.5,3.9,258.0,1.0,3.0,139.0,695.0,168.0,-1.0,182.0,8.2,293.6,203.0,31.7,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
557,8.06,312.0,0.32,0.34,0.32,11.3,11.0,10.5,0.0,3.8,0.03,0.07,0.7,204.7,4.0,257.0,1.0,3.0,141.0,696.0,171.0,0.0,183.0,8.2,295.1,205.0,31.7,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,14.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
558,8.06,24.0,0.32,0.34,0.32,10.8,11.6,10.6,0.0,3.5,0.0,0.07,0.7,204.9,3.6,257.0,1.0,3.0,143.0,695.0,173.0,-2.0,181.0,8.2,296.0,200.0,31.5,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.03,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
559,8.01,96.0,0.32,0.34,0.32,10.7,11.3,10.9,0.0,1.5,0.11,0.07,0.7,204.5,4.2,257.0,1.0,3.0,140.0,696.0,170.0,0.0,179.0,8.19,291.7,199.0,31.8,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,32.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,410.0,4.0,0.0,0.0,0.0,1.0,0.0
560,7.98,168.0,0.32,0.34,0.32,10.7,10.9,11.1,0.0,2.3,0.0,0.07,0.7,204.9,4.3,257.0,1.0,3.0,140.0,696.0,170.0,0.0,179.0,8.17,290.5,198.0,31.5,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
561,7.99,240.0,0.32,0.34,0.32,10.7,10.8,10.8,0.0,-2.2,0.02,0.07,0.7,204.7,4.4,257.0,1.0,3.0,139.0,696.0,169.0,4.0,177.0,8.16,288.9,198.0,31.7,26.0,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,34.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,410.0,4.1,0.0,0.0,0.0,1.0,0.0
562,8.09,312.0,0.32,0.34,0.32,11.1,10.8,10.8,0.0,-1.9,0.07,0.09,0.7,204.6,4.5,257.0,1.0,3.0,140.0,696.0,170.0,3.0,177.0,8.15,288.7,198.0,31.6,26.3,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,40.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
563,8.12,24.0,0.32,0.34,0.32,11.5,10.8,10.6,0.0,0.3,-0.05,0.03,0.7,204.5,3.8,257.0,1.0,3.0,142.0,695.0,172.0,4.0,179.0,8.14,290.2,202.0,31.7,26.2,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,15.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
564,8.05,96.0,0.32,0.34,0.32,11.4,10.8,10.5,0.01,-2.7,0.1,0.1,0.7,204.8,3.9,257.0,1.0,3.0,144.0,695.0,174.0,2.0,180.0,8.13,293.2,203.0,31.8,26.1,0.0,2.3,0.0,2067.6,0.0,16.83,-0.4,16.5,18.5,16.3,16.6,15.7,18.0,15.4,17.2,49.4,50.2,16.0,24.0,12.5,18.7,29.0,30.0,29.0,0.7,15.0,15.0,15.0,33.0,33.0,34.0,24.0,24.0,26.0,44.99,44.85,45.04,41.0,400.0,4.0,0.0,0.0,0.0,1.0,0.0
